1059	18.8
1060	18.8
1061	17.3
1062	19.9
1063	20.9
1064	21.7
1065	22.8
1066	23.3
1067	23.7
1068	24.2
1069	22.9
1070	20.2
1071	16.2
1072	14.7
1073	15.1
1074	16.7
1075	17.1
1076	17.2
1077	17.3
1078	16.6
1079	16.0
1080	16.5
1081	17.1
1082	18.1
1083	18.4
1084	18.8
1085	19.0
1086	20.9
1087	20.7
1088	21.3
1089	23.2
1090	23.4
1091	23.9
1092	22.8
1093	23.3
1094	19.8
1095	20.7
1096	20.6
1097	21.4
1098	20.4
1099	20.8
1100	18.9
1101	23.1
1102	21.5
1103	22.8
1104	22.6
1105	19.6
1106	19.6
1107	19.7
1108	19.6
1109	20.2
1110	22.9
1111	23.4
1112	21.7
1113	20.8
1114	23.5
1115	24.3
1116	24.5
1117	25.3
1118	27.6
1119	27.5
1120	27.3
1121	29.0
1122	26.0
1123	26.4
1124	26.3
1125	24.7
1126	27.3
1127	27.3
1128	27.8
1129	28.4
1130	27.9
1131	29.4
1132	26.9
1133	31.4
1134	33.7
1135	32.4
1136	32.5
1137	33.6
1138	33.6
1139	34.6
1140	34.3
1141	35.5
1142	35.8
1143	34.1
1144	35.3
1145	35.9
1146	37.0
1147	35.3
1148	35.7
1149	31.3
1150	31.2
1151	33.1
1152	31.6
1153	32.3
1154	32.8
1155	35.8
1156	35.3
1157	29.1
1158	28.6
1159	33.1
1160	32.2
1161	33.0
1162	35.2
1163	36.4
1164	36.3
1165	36.3
1166	36.2
1167	35.3
1168	33.3
1169	30.4
1170	31.6
1171	30.3
1172	31.3
1173	32.3
1174	34.2
1175	35.3
1176	36.5
1177	38.1
1178	38.6
1179	37.1
1180	35.5
1181	35.8
1182	36.1
1183	38.4
1184	35.8
1185	32.4
1186	33.0
1187	33.9
1188	31.8
1189	29.1
1190	32.3
1191	30.8
1192	33.7
1193	34.1
1194	33.6
1195	26.0
1196	29.8
1197	30.8
1198	27.9
1199	31.7
1200	33.6
1201	33.8
1202	31.8
1203	34.7
1204	33.3
1205	29.8
1206	32.4
1207	34.6
1208	26.7
1209	28.4
1210	29.4
1211	28.0
1212	26.9
1213	27.4
1214	30.2
1215	27.6
1216	29.6
1217	29.6
1218	26.7
1219	29.1
1220	31.0
1221	29.5
1222	26.6
1223	27.3
1224	30.1
1225	30.6
1226	30.6
1227	30.6
1228	30.7
1229	31.8
1230	31.9
1231	33.3
1232	33.9
1233	33.7
1234	29.8
1235	29.8
1236	26.6
1237	28.4
1238	27.3
1239	28.6
1240	30.6
1241	30.5
1242	30.8
1243	31.2
1244	31.9
1245	33.2
